title,addr1,mapx,mapy,tel,cat1,cat2,cat3,contentid,contenttypeid,contenttype
호텔 더 캐슬 방이,서울특별시 송파구 올림픽로32길 7 (방이동),127.1091022420,37.5155097444,,B02,B0201,B02010100,3080167,32,숙박
호텔 레이크,서울특별시 송파구 석촌호수로 216,127.1010365527,37.5069328171,02-422-1001,B02,B0201,B02010100,143068,32,숙박
호텔 리베라,서울특별시 강남구 영동대로 737,127.0543430983,37.5239188930,02-3438-4000,B02,B0201,B02010100,142764,32,숙박
호텔 삼정,서울특별시 강남구 봉은사로 150,127.0289347318,37.5086674298,02-557-1221,B02,B0201,B02010100,142742,32,숙박
호텔 스카이파크 센트럴 명동점,서울특별시 중구 명동9길 16 (명동1가),126.9852482360,37.5646990257,,B02,B0201,B02010100,3079801,32,숙박
호텔 써클(circle hotel),서울특별시 마포구 양화로 15 (합정동),126.9107638034,37.5489245244,,B02,B0201,B02010100,2907121,32,숙박
호텔 유니크바이포레,서울특별시 동대문구 이문로 192,127.0622678841,37.6038208636,02-965-0071,B02,B0201,B02010100,2590471,32,숙박
호텔 이채,서울특별시 서대문구 연세로2길 27-3,126.9383721857,37.5564574763,02-365-3801,B02,B0201,B02010900,2018227,32,숙박
호텔 카푸치노,서울특별시 강남구 봉은사로 155 (논현동),127.0315123236,37.5069537864,02-2038-9501,B02,B0201,B02010100,2602777,32,숙박
호텔 프리마,서울특별시 강남구 도산대로 536,127.0522655034,37.5241354973,02-6006-9114,B02,B0201,B02010100,142770,32,숙박
호텔GMS,서울특별시 영등포구 경인로 867 (영등포동3가),126.9090287349,37.5175448067,,B02,B0201,B02010100,3080192,32,숙박
호텔PJ,서울특별시 중구 마른내로 71,126.9956972759,37.5649686257,02-2280-7000,B02,B0201,B02010100,142757,32,숙박
호텔가을,서울특별시 서대문구 연세로2나길 13,126.9380249861,37.5567768773,02-393-3990,B02,B0201,B02010900,1834042,32,숙박
호텔국도,서울특별시 중구 을지로 164,126.9962221891,37.5663379205,02-6466-1234,B02,B0201,B02010100,232290,32,숙박
호텔더디자이너스 동대문,서울특별시 중구 퇴계로 306 (쌍림동),127.0056769592,37.5636661788,,B02,B0201,B02010100,3084990,32,숙박
호텔더디자이너스 서울역점,서울특별시 용산구 한강대로 305 (갈월동),126.9715916875,37.5456037775,,B02,B0201,B02010100,3080209,32,숙박
호텔디아티스트,서울특별시 강남구 테헤란로29길 11 (역삼동),127.0384979260,37.5024544344,,B02,B0201,B02010900,3080814,32,숙박
호텔디아티스트 연신내점,서울특별시 은평구 통일로 891 (갈현동),126.9194498193,37.6225494527,,B02,B0201,B02010100,3084993,32,숙박
호텔로프트,서울특별시 영등포구 선유동2로 72 (당산동5가),126.8987486333,37.5347009629,,B02,B0201,B02010100,3085020,32,숙박
호텔마누(HOTEL MANU),서울특별시 중구 퇴계로 19,126.9748882818,37.5571913788,02-777-0100,B02,B0201,B02010100,1876565,32,숙박
호텔베이 204(Hotel Bay204),서울특별시 도봉구 도봉로 710 (방학동),127.0436705321,37.6678519715,,B02,B0201,B02010900,3080102,32,숙박
호텔소설,서울특별시 서초구 반포대로14길 53 (서초동),127.0137950723,37.4864308513,,B02,B0201,B02010100,3084397,32,숙박
호텔스카이파크 동대문1호점,서울특별시 중구 동호로 335 (오장동),127.0021217111,37.5642521582,,B02,B0201,B02010100,3079789,32,숙박
호텔스타,서울특별시 강남구 논현로87길 17,127.0333150678,37.5023432426,02-561-9442,B02,B0201,B02010900,1747867,32,숙박
호텔스타프리미어 역삼,서울특별시 강남구 테헤란로33길 6-11 (역삼동),127.0403477490,37.5027599872,,B02,B0201,B02010100,3080820,32,숙박
호텔아띠,서울특별시 중구 서애로 24,126.9972167042,37.5606663757,02-2279-0131,B02,B0201,B02010900,1835960,32,숙박
호텔아르누보서초,서울특별시 서초구 서초대로 357 (서초동),127.0204969632,37.4962215019,,B02,B0201,B02010100,3084394,32,숙박
호텔오라,서울특별시 영등포구 영등포로 264-11 (영등포동3가),126.9106841157,37.5184225120,,B02,B0201,B02010900,3080175,32,숙박
호텔유리앤,서울특별시 강남구 삼성로96길 20 (삼성동),127.0576182232,37.5089817978,,B02,B0201,B02010100,3080781,32,숙박
호텔인나인 강남 (hotel in 9),서울특별시 강남구 영동대로 618 (삼성동),127.0600539244,37.5156310692,,B02,B0201,B02010100,3465981,32,숙박
호텔컬리넌 구로,서울특별시 구로구 시흥대로 533 (구로동),126.8995333999,37.4812183010,,B02,B0201,B02010900,3083997,32,숙박
호텔컬리넌 역삼,서울특별시 강남구 언주로87길 11 (역삼동),127.0421115161,37.5014129535,,B02,B0201,B02010100,3075169,32,숙박
호텔컬리넌 왕십리,서울특별시 성동구 무학로2길 47 (도선동),127.0348243313,37.5627001484,,B02,B0201,B02010100,3091235,32,숙박
호텔케이월드,서울특별시 광진구 동일로 90 (자양동),127.0634195751,37.5406393367,,B02,B0201,B02010100,3080095,32,숙박
호텔큐비(호텔QB),서울특별시 종로구 종로 322-10 (창신동),127.0134287966,37.5719181369,02-743-1294,B02,B0201,B02010100,2594760,32,숙박
호텔크레센도 서울,서울특별시 강남구 봉은사로 428 (삼성동),127.0469135876,37.5108924944,,B02,B0201,B02010100,3075109,32,숙박
호텔토마스명동,서울특별시 중구 세종대로16길 26,126.9783850151,37.5632074085,,B02,B0201,B02010100,2782181,32,숙박
호텔페이토 삼성,서울특별시 강남구 테헤란로87길 9 (삼성동),127.0587320249,37.5085040952,,B02,B0201,B02010100,3080809,32,숙박
호텔포코 성수,서울특별시 성동구 성수이로 96 (성수동2가),127.0570589625,37.5435000009,,B02,B0201,B02010100,3080130,32,숙박
홀리데이인익스프레스 서울홍대,서울특별시 마포구 양화로 188 (동교동),126.9265121176,37.5577987750,,B02,B0201,B02010100,3076726,32,숙박
홍대스타일 게스트하우스,서울특별시 마포구 월드컵북로4길 23-3,126.9207848692,37.5575487011,070-7787-1880,B02,B0201,B02011100,2699359,32,숙박
화운[한국관광 품질인증/Korea Quality],서울특별시 종로구 북촌로11다길 42,126.9827229201,37.5839689621,0507-1373-2457,B02,B0201,B02011600,2950194,32,숙박
화이트골드(화이트골드01 whitegold01),서울특별시 용산구 이태원로26길 17-1,126.9937094511,37.5337833249,010-5321-1494,B02,B0201,B02011100,2621033,32,숙박
화이트테일,서울특별시 마포구 동교로38안길 8-1,126.9227983656,37.5649506550,010-2922-4093,B02,B0201,B02011100,2604211,32,숙박
회랑정,서울특별시 강서구 공항대로53나길 6-9,126.8595266354,37.5550895591,010-7172-9715,B02,B0201,B02011100,2610960,32,숙박
효자스테이,서울특별시 종로구 효자로7길 7-5,126.9734877974,37.5787999537,,B02,B0201,B02011600,2695730,32,숙박
힐튼 가든 인 서울 강남,서울특별시 서초구 강남대로 253 (서초동),127.0327822456,37.4859840219,,B02,B0201,B02010100,3465128,32,숙박
힐하우스 호텔,서울특별시 중구 소공로3길 42 언덕의집,126.9819876430,37.5568915410,02-777-8135,B02,B0201,B02010100,2592527,32,숙박
1012 하우스 남산,서울특별시 중구 소공로6가길 22,126.9819569902,37.5604272406,010-3488-6838,B02,B0201,B02011100,2603706,32,숙박
24게스트하우스 경희대점,"18, Hoegi-ro 29-gil, Dongdaemun-gu, Seoul",127.0582075092,37.5909639516,070-8801-4008,B02,B0201,B02011100,2618517,32,숙박
24게스트하우스 서울역점,서울특별시 용산구 후암로57길 41,126.9741246174,37.5517142240,02-754-8124,B02,B0201,B02010900,1932499,32,숙박
24게스트하우스(서울 잠실점) (24게스트하우스 잠실점),서울특별시 송파구 백제고분로22길 5,127.0894099336,37.5033830197,,B02,B0201,B02011100,2666403,32,숙박
24게스트하우스동대문,서울특별시 중구 을지로 280-2,127.0090571575,37.5654215910,,B02,B0201,B02011100,2700023,32,숙박
2U호스텔,서울특별시 중구 청계천로 184,126.9981997204,37.5686904607,,B02,B0201,B02011100,2699637,32,숙박
4월호텔,서울특별시 강남구 언주로89길 13 (역삼동),127.0418587519,37.5017462438,,B02,B0201,B02010900,3079933,32,숙박
57명동호스텔[한국관광 품질인증/Korea Quality],서울특별시 중구 명동2길 57,126.9833929541,37.5610049770,02-778-8835,B02,B0201,B02010100,2489973,32,숙박
96번지 트래블러스 롯지,서울특별시 중구 퇴계로 343-1,127.0076655554,37.5675963138,02-2272-0003,B02,B0201,B02011100,2602549,32,숙박
AT 30,서울특별시 마포구 양화로19길 22-13,126.9242872892,37.5589208267,010-9086-8860,B02,B0201,B02011100,2607446,32,숙박
B my guesthouse,서울특별시 중구 소공로6가길 2,126.9817875377,37.5612549190,02-757-8883,B02,B0201,B02011100,2602468,32,숙박
brother house(artist house),서울특별시 마포구 연희로1길 55-6,126.9260787223,37.5614150131,010-7751-5343,B02,B0201,B02011100,2619938,32,숙박
casa cielo,서울특별시 용산구 청파로63길 18,126.9691196115,37.5484006303,,B02,B0201,B02011100,2663306,32,숙박
Cozy Lodge,서울특별시 관악구 성현로 80,126.9515978613,37.4898015680,010-5255-0591,B02,B0201,B02011100,2573944,32,숙박
Funfun stay(펀펀스테이),서울특별시 마포구 와우산로29길 59,126.9267760352,37.5559351071,010-5893-7780,B02,B0201,B02011100,2569244,32,숙박
Goldlady's House,서울특별시 송파구 올림픽로 99,127.0816103603,37.5133567215,010-5649-7568,B02,B0201,B02011100,2619965,32,숙박
Happy Day Family,서울특별시 광진구 뚝섬로34길 25-19,127.0708857570,37.5337791566,010-9884-9460,B02,B0201,B02011100,2608497,32,숙박
IBC호텔,서울특별시 종로구 난계로 241 (숭인동),127.0228584538,37.5733070339,,B02,B0201,B02010100,3076265,32,숙박
Jeong's family(정스패밀리),서울특별시 용산구 효창원로8길 16,126.9512744357,37.5335103739,010-6332-2043,B02,B0201,B02011100,2568938,32,숙박
Joy house,서울특별시 마포구 양화로23길 30-1,126.9251677381,37.5598346254,010-3289-3093,B02,B0201,B02011100,2618531,32,숙박
JW 메리어트 동대문 스퀘어 서울,서울특별시 종로구 청계천로 279,127.0066627132,37.5731039888,02-2276-3000,B02,B0201,B02010100,1914920,32,숙박
JW 메리어트 호텔 서울(JW Marriott Hotel Seoul),서울특별시 서초구 신반포로 176,127.0032288434,37.5049701757,02-6282-6262,B02,B0201,B02010100,143033,32,숙박
K-그랜드 호스텔 강남 1(K-GRAND HOSTEL GANGNAM1),서울특별시 강남구 강남대로112길 11,127.0252740414,37.5055705015,,B02,B0201,B02011100,2666430,32,숙박
Miss Egg House(미스에그 하우스),서울특별시 마포구 대흥로 116-2,126.9438996477,37.5498166801,010-2588-8843,B02,B0201,B02011100,2619862,32,숙박
MK 리버티하우스,서울특별시 용산구 청파로95길 5,126.9686444779,37.5546471180,02-717-7633,B02,B0201,B02010900,2018270,32,숙박
Mr. Brown,서울특별시 마포구 성미산로29길 10,126.9228178166,37.5646506897,010-9656-8880,B02,B0201,B02011100,2605473,32,숙박
MW호텔,서울특별시 송파구 올림픽로12길 5-9,127.0834602495,37.5113236576,02-425-4535,B02,B0201,B02010900,1883387,32,숙박
Namsan Park House,서울특별시 용산구 두텁바위로69길 15-8,126.9803129643,37.5509283147,010-9485-2384,B02,B0201,B02011100,2605482,32,숙박
PHILSTAY ETAEWON(필스테이 이태원 philstay itaewon),서울특별시 용산구 이태원로23길 32,126.9919567761,37.5357802833,010-9614-4555,B02,B0201,B02011100,2620120,32,숙박
SB호텔,서울특별시 영등포구 영중로4길 36 (영등포동3가),126.9103702631,37.5181392058,,B02,B0201,B02010100,3085025,32,숙박
seoul corner guest house 1호점(서울 코너 게스트하우스),서울특별시 용산구 한강대로 287,126.9719472564,37.5439734175,010-3243-7014,B02,B0201,B02011100,2620993,32,숙박
Stay Vibe,서울특별시 종로구 평창1길 7-4 (평창동),126.9635768407,37.6052328134,0507-1414-2388,B02,B0201,B02011100,3438559,32,숙박
Sweet Home Seoul,서울특별시 영등포구 영중로 145,126.9049204352,37.5296488819,010-3258-4751,B02,B0201,B02011100,2624028,32,숙박
The-K호텔서울 (더케이호텔서울),서울특별시 서초구 바우뫼로12길 70,127.0330577212,37.4682610838,02-571-8100,B02,B0201,B02010100,142790,32,숙박
Tina`s Homestay,서울특별시 송파구 삼학사로19길 17,127.0952287768,37.5059050538,010-5165-2175,B02,B0201,B02011100,2576334,32,숙박
Uncle Bo's Cozy Hut,서울특별시 마포구 월드컵북로2길 87,126.9245817161,37.5585653175,010-7283-9003,B02,B0201,B02011100,2612236,32,숙박
USB하우스,서울특별시 중구 동호로 290-9,127.0035189077,37.5606526013,02-2266-5114,B02,B0201,B02011100,2608038,32,숙박
WA 55,서울특별시 종로구 율곡로8길 57-4,126.9913501717,37.5748062937,010-7140-1793,B02,B0201,B02011100,2629747,32,숙박
Y's house,서울특별시 마포구 월드컵북로6길 89-9,126.9225040709,37.5606011548,010-4487-7740,B02,B0201,B02011100,2651936,32,숙박
