title,addr1,mapx,mapy,tel,cat1,cat2,cat3,contentid,contenttypeid,contenttype
우리소리도서관,서울특별시 종로구 삼일대로30길 47 (익선동),126.9902475015,37.5745451930,,A02,A0206,A02060900,3457702,14,문화시설
우리옛돌박물관,서울특별시 성북구 대사관로13길 66 (성북동),126.9901495387,37.6009504556,,A02,A0206,A02060100,2372228,14,문화시설
우석뮤지엄,서울특별시 서대문구 신촌로 129 (창천동),126.9403997739,37.5566186049,,A02,A0206,A02060100,2553390,14,문화시설
우표박물관,서울특별시 중구 소공로 70 (충무로1가),126.9821847125,37.5616521023,,A02,A0206,A02060100,660640,14,문화시설
원당마을한옥도서관,서울특별시 도봉구 해등로32가길 17 (방학동),127.0218144070,37.6603441175,,A02,A0206,A02060900,3334487,14,문화시설
웨스트브릿지 라이브홀,서울특별시 마포구 와우산로25길 6 (서교동),126.9261789302,37.5536964678,,A02,A0206,A02060600,3082429,14,문화시설
위니아트(건국대학교 새천년관 대공연장),서울특별시 광진구 능동로 120 (화양동),127.0717965616,37.5416615911,,A02,A0206,A02060600,130259,14,문화시설
유 아트 스페이스,서울특별시 강남구 압구정로71길 10 (청담동),127.0458771023,37.5274349990,,A02,A0206,A02060500,130306,14,문화시설
유관순기념관(서울),서울특별시 중구 통일로4길 30-1,126.9702718302,37.5644487857,,A02,A0206,A02060200,1605986,14,문화시설
유금와당박물관,서울특별시 종로구 창의문로11가길 4 (부암동),126.9626772472,37.5937674640,,A02,A0206,A02060100,2554142,14,문화시설
유나이티드갤러리,서울특별시 강남구 강남대로102길 41 (역삼동),127.0280571763,37.5036346652,,A02,A0206,A02060500,2751869,14,문화시설
유니버설아트센터,서울특별시 광진구 천호대로 664 (능동),127.0872782179,37.5510746653,,A02,A0206,A02060600,129730,14,문화시설
유니플렉스,서울특별시 종로구 대학로12길 64 (동숭동),127.0036322023,37.5812502100,,A02,A0206,A02060600,3080775,14,문화시설
유어마인드,서울특별시 서대문구 연희로11라길 10-6 (연희동),126.9303170256,37.5684503823,,A02,A0206,A02061000,2044896,14,문화시설
유중아트센터,서울특별시 서초구 방배로 178 (방배동),126.9928579994,37.4895967748,,A02,A0206,A02060600,3080907,14,문화시설
육군박물관,서울특별시 노원구 공릉동,127.1012943363,37.6230137810,,A02,A0206,A02060100,3413066,14,문화시설
육군사관학교,서울특별시 노원구 화랑로 574,127.0998333455,37.6234664798,,A02,A0206,A02061400,126753,14,문화시설
윤당아트홀,서울특별시 강남구 언주로 844 (신사동),127.0337449226,37.5257127591,,A02,A0206,A02060600,3080550,14,문화시설
윤동주문학관,서울특별시 종로구 창의문로 119,126.9671657723,37.5921816175,,A02,A0206,A02060200,2739477,14,문화시설
윤형빈소극장 홍대점,서울특별시 마포구 와우산로21길 29 (서교동),126.9223848736,37.5522299041,,A02,A0206,A02060600,3082417,14,문화시설
은평문화예술회관,서울특별시 은평구 녹번로 16,126.9279079153,37.6037073512,,A02,A0206,A02060600,130257,14,문화시설
은평문화원,서울특별시 은평구 수색로 282 (수색동),126.8934477343,37.5836979503,,A02,A0206,A02060700,130374,14,문화시설
은평역사한옥박물관,서울특별시 은평구 연서로50길 8,126.9380365064,37.6403977098,,A02,A0206,A02060100,2764323,14,문화시설
응암정보도서관,서울특별시 은평구 가좌로 179 (응암동),126.9206340476,37.5871091510,,A02,A0206,A02060900,2010617,14,문화시설
이목화랑,서울특별시 종로구 북촌로 94,126.9854254170,37.5851855362,,A02,A0206,A02060500,129928,14,문화시설
이봉창 역사울림관,서울특별시 용산구 백범로 281-9 (효창동),126.9608928167,37.5401569962,,A02,A0206,A02060300,3338761,14,문화시설
이스라엘문화원,서울특별시 서초구 서초대로74길 23,127.0270908246,37.4956133569,,A02,A0206,A02060800,130971,14,문화시설
이스탄불문화원,서울특별시 서초구 반포대로 98 (서초동),127.0094759443,37.4891499025,,A02,A0206,A02060800,231962,14,문화시설
이한열기념관,서울특별시 마포구 신촌로12나길 26,126.9338531935,37.5550242286,,A02,A0206,A02060100,130961,14,문화시설
이화여고100주년기념관,서울특별시 중구 정동길 26,126.9713189165,37.5658819712,,A02,A0206,A02060200,2762871,14,문화시설
이화여대 자연사박물관,서울특별시 서대문구 이화여대길 52,126.9465962863,37.5617625629,,A02,A0206,A02060100,130949,14,문화시설
이화여자대학교 박물관,서울특별시 서대문구 이화여대길 52 (대현동),126.9456964364,37.5593378282,02-3277-3152,A02,A0206,A02060100,129815,14,문화시설
이화웰컴센터,서울특별시 서대문구 이화여대길 52,126.9465962863,37.5617625629,,A02,A0206,A02060300,1837034,14,문화시설
인사센트럴뮤지엄,서울특별시 종로구 인사동길 49 (관훈동),126.9835675554,37.5745200760,,A02,A0206,A02060100,3056222,14,문화시설
인영아트센터,서울특별시 종로구 인사동10길 23-4,126.9862367533,37.5746312220,,A02,A0206,A02060500,130621,14,문화시설
일민미술관,서울특별시 종로구 세종대로 152,126.9776487818,37.5698760651,,A02,A0206,A02060500,130227,14,문화시설
일신홀,서울특별시 용산구 한남대로 98 (한남동),127.0055304997,37.5372192491,,A02,A0206,A02060600,3013173,14,문화시설
일지아트홀,서울특별시 강남구 선릉로 806 (청담동),127.0396499902,37.5239491810,,A02,A0206,A02060600,3080508,14,문화시설
자하미술관,서울특별시 종로구 창의문로5가길 46 (부암동),126.9603164743,37.5894290369,,A02,A0206,A02060500,1202753,14,문화시설
재활용창작품상설전시관,서울특별시 양천구 화곡로4길 26,126.8281522250,37.5370633175,,A02,A0206,A02060300,130812,14,문화시설
전기박물관,서울특별시 서초구 효령로72길 60,127.0279688042,37.4856450857,,A02,A0206,A02060100,130951,14,문화시설
전쟁과여성인권박물관,서울특별시 마포구 월드컵북로11길 20,126.9148547823,37.5600955212,,A02,A0206,A02060100,1907518,14,문화시설
전쟁기념관,서울특별시 용산구 이태원로 29,126.9784385198,37.5373270838,,A02,A0206,A02060200,130431,14,문화시설
전태일기념관,서울특별시 종로구 청계천로 105,126.9893310887,37.5685236546,,A02,A0206,A02060200,2739478,14,문화시설
전통주갤러리,서울특별시 종로구 북촌로 18,126.9858672342,37.5784557709,,A02,A0206,A02060300,2390748,14,문화시설
정동1928 아트센터,서울특별시 중구 덕수궁길 130 (정동),126.9738713989,37.5681039809,,A02,A0206,A02060500,2762858,14,문화시설
제3의 시간,서울특별시 종로구 대학로10길 8 (동숭동),127.0026322831,37.5816279261,,A02,A0206,A02060900,3301905,14,문화시설
제일라아트홀,서울특별시 마포구 월드컵북로 323 (상암동),126.8955144559,37.5750989868,,A02,A0206,A02060600,3082378,14,문화시설
조선일보미술관,서울특별시 중구 세종대로21길 33,126.9754657039,37.5678762583,,A02,A0206,A02060500,129768,14,문화시설
조수정 한지그림 갤러리,서울특별시 강남구 테헤란로92길 14,127.0611762867,37.5070904146,,A02,A0206,A02060500,1802663,14,문화시설
조은숙아트앤라이프스타일,서울특별시 강남구 압구정로80길 37 (청담동),127.0435940627,37.5244297515,,A02,A0206,A02060500,3076665,14,문화시설
조형갤러리,서울특별시 종로구 인사동5길 29,126.9848258458,37.5719870597,,A02,A0206,A02060500,129907,14,문화시설
종로문화원,서울특별시 종로구 율곡로 5,126.9802816989,37.5760948340,,A02,A0206,A02060700,130207,14,문화시설
종이나라박물관,서울특별시 중구 장충단로 166 (장충동1가),127.0061714713,37.5596944272,,A02,A0206,A02060100,130464,14,문화시설
주한 프랑스 대사관 어학센터,서울특별시 종로구 삼봉로 94 (공평동),126.9822483056,37.5718898027,,A02,A0206,A02060800,130972,14,문화시설
주한독일문화원,서울특별시 용산구 소월로 132 독일문화원,126.9827071950,37.5507728208,,A02,A0206,A02060800,130968,14,문화시설
주한영국문화원,서울특별시 중구 서소문로11길 19,126.9724494351,37.5635461519,,A02,A0206,A02060800,231959,14,문화시설
주한중국문화원,서울특별시 종로구 사직로8길 23-1,126.9713158917,37.5746142897,,A02,A0206,A02060800,231961,14,문화시설
중랑구립면목정보도서관,서울특별시 중랑구 면목로 397,127.0874049520,37.5873454537,,A02,A0206,A02060900,1116975,14,문화시설
중랑구립정보도서관,서울특별시 중랑구 신내로15길 197,127.0868930950,37.6151533233,,A02,A0206,A02060900,130174,14,문화시설
중랑문화원,서울특별시 중랑구 면목로 238,127.0849944464,37.5737914295,,A02,A0206,A02060700,130175,14,문화시설
중랑아트센터,"서울특별시 중랑구 망우로 353 (상봉동, 상봉 프레미어스 엠코)",127.0913376195,37.5981387149,,A02,A0206,A02060500,3066000,14,문화시설
중림창고,서울특별시 중구 서소문로6길 33 (중림동),126.9672389067,37.5597326129,,A02,A0206,A02061000,3012808,14,문화시설
지식재산전문도서관,서울특별시 강남구 테헤란로 131 한국지식재산센터,127.0329540519,37.5001351590,,A02,A0206,A02060900,719514,14,문화시설
진화랑,서울특별시 종로구 효자로 25,126.9736600173,37.5783166791,,A02,A0206,A02060500,130436,14,문화시설
짚풀생활사박물관,서울특별시 종로구 성균관로4길 45,126.9998463331,37.5848941626,,A02,A0206,A02060100,129804,14,문화시설
창덕궁 소극장,서울특별시 종로구 창경궁로 227 성우빌딩,126.9977743679,37.5824805174,,A02,A0206,A02060600,1112029,14,문화시설
창희보석예술관,서울특별시 강남구 압구정로 210 (신사동),127.0301507464,37.5277985634,,A02,A0206,A02060300,1560179,14,문화시설
청계천박물관,서울특별시 성동구 청계천로 530 (마장동),127.0350573988,37.5713185955,,A02,A0206,A02060100,130658,14,문화시설
청와대 사랑채,서울특별시 종로구 효자로13길 45,126.9725822208,37.5824522900,,A02,A0206,A02060300,690984,14,문화시설
청운문학도서관,서울특별시 종로구 자하문로36길 40 (청운동),126.9659326010,37.5904317988,,A02,A0206,A02060900,2692866,14,문화시설
청작화랑,서울특별시 강남구 압구정로 134,127.0235014499,37.5243516222,,A02,A0206,A02060500,130595,14,문화시설
청화랑,서울특별시 강남구 삼성로147길 4,127.0476548520,37.5227300222,,A02,A0206,A02060500,129930,14,문화시설
초전섬유·퀼트박물관,서울특별시 중구 퇴계로18길 66 (남산동1가),126.9842429564,37.5581803204,,A02,A0206,A02060100,130263,14,문화시설
최인아책방,서울특별시 강남구 선릉로 521 (역삼동),127.0479247426,37.5061041798,,A02,A0206,A02061000,3335691,14,문화시설
춘원당한의약박물관,서울특별시 종로구 돈화문로9길 27,126.9902253673,37.5714927697,,A02,A0206,A02060100,774640,14,문화시설
충무아트센터,서울특별시 중구 퇴계로 387 (흥인동),127.0148066170,37.5659938505,,A02,A0206,A02060600,130695,14,문화시설
컬러풀뮤지엄(COLORPOOL MUSEUM),서울특별시 종로구 인사동길 49 (관훈동),126.9835675554,37.5745200760,,A02,A0206,A02060300,2653208,14,문화시설
코리아나 화장박물관,서울특별시 강남구 언주로 827,127.0327895008,37.5240601559,,A02,A0206,A02060100,231972,14,문화시설
코스모스아트홀,서울특별시 서초구 반포대로 27 (서초동),127.0115648183,37.4829117753,,A02,A0206,A02060600,3080628,14,문화시설
코엑스 신한카드 아티움,서울특별시 강남구 영동대로 513,127.0591402265,37.5118148298,,A02,A0206,A02060600,1019271,14,문화시설
코엑스 오디토리움,서울특별시 강남구 봉은사로 524 (삼성동),127.0571487082,37.5129952125,,A02,A0206,A02060600,3076105,14,문화시설
콘텐츠박스,서울특별시 종로구 동숭길 55 (동숭동),127.0041960524,37.5808113818,,A02,A0206,A02060600,3080738,14,문화시설
쾨닉 서울,서울특별시 용산구 소월로38길 30-34 (이태원동),126.9902678047,37.5441515030,,A02,A0206,A02060500,2714028,14,문화시설
탄허기념불교박물관,서울특별시 강남구 밤고개로14길 13-51 (자곡동),127.1029677238,37.4790360900,,A02,A0206,A02060100,2553398,14,문화시설
템플스테이 홍보관,서울특별시 종로구 우정국로 56,126.9831814961,37.5739312489,,A02,A0206,A02060300,1718910,14,문화시설
토탈미술관,서울특별시 종로구 평창32길 8 (평창동),126.9757505309,37.6122905445,,A02,A0206,A02060500,130272,14,문화시설
틴틴홀,서울특별시 종로구 대학로10길 24 (동숭동),127.0035683079,37.5816529390,,A02,A0206,A02060600,3012760,14,문화시설
파운드리 서울,서울특별시 용산구 이태원로 223 (한남동),126.9985506278,37.5355193212,,A02,A0206,A02060500,3044306,14,문화시설
팝콘D스퀘어,서울특별시 용산구 한강대로23길 55 (한강로3가),126.9647566449,37.5298249324,,A02,A0206,A02060300,3081190,14,문화시설
평화문화진지,서울특별시 도봉구 마들로 932 (도봉동),127.0464307380,37.6907576895,,A02,A0206,A02060300,2648051,14,문화시설
포니정홀,서울특별시 강남구 영동대로 520,127.0610761076,37.5137285311,,A02,A0206,A02060600,645791,14,문화시설
포스코미술관,서울특별시 강남구 테헤란로 440,127.0560767850,37.5058765750,,A02,A0206,A02060500,130226,14,문화시설
포스트극장,서울특별시 마포구 와우산로 148,126.9296424918,37.5541214804,,A02,A0206,A02060600,129731,14,문화시설
폭포책방 아름인도서관,서울특별시 서대문구 연희로 262-24 (홍은동),126.9370354929,37.5813490039,,A02,A0206,A02060900,3452874,14,문화시설
표갤러리,서울특별시 종로구 자하문로5길 18-4,126.9708491732,37.5779444497,,A02,A0206,A02060500,129852,14,문화시설
푸르지오아트홀,서울특별시 중구 을지로4가,126.9973026526,37.5661074117,,A02,A0206,A02060600,3012935,14,문화시설
푸투라서울,서울특별시 종로구 북촌로 61 (가회동),126.9847811131,37.5823025261,,A02,A0206,A02060500,3379703,14,문화시설
풋볼 팬타지움,서울특별시 마포구 월드컵로 240 (성산동),126.8972867075,37.5683414708,,A02,A0206,A02060100,2488359,14,문화시설
플랫폼엘,서울특별시 강남구 언주로133길 11 (논현동),127.0343062531,37.5161638784,,A02,A0206,A02060300,2693507,14,문화시설
피규어뮤지엄W,서울특별시 강남구 선릉로158길 3 (청담동),127.0404026459,37.5258517515,,A02,A0206,A02060100,1993515,14,문화시설
피크닉,서울특별시 중구 퇴계로6가길 30 (남창동),126.9780630156,37.5563776413,,A02,A0206,A02060300,2762842,14,문화시설
픽스굿 갤러리,서울특별시 종로구 평창11길 29 (평창동),126.9656987868,37.6081464015,,A02,A0206,A02060500,3085036,14,문화시설
하나아트갤러리,서울특별시 종로구 인사동10길 2 (관훈동),126.9853035240,37.5739673937,,A02,A0206,A02060500,130645,14,문화시설
하마씨어터,서울특별시 종로구 대학로10길 15-11 (동숭동),127.0027933598,37.5823222927,,A02,A0206,A02060600,3362945,14,문화시설
하이커 그라운드,서울특별시 중구 청계천로 40 한국관광공사 서울센터,126.9816428989,37.5685818430,,A02,A0206,A02060400,2834048,14,문화시설
학고재,서울특별시 종로구 삼청로 50 (소격동),126.9802371380,37.5803498941,,A02,A0206,A02060500,129908,14,문화시설
한국광고박물관,서울특별시 송파구 올림픽로35길 137 (신천동),127.0996586434,37.5159789639,,A02,A0206,A02060100,3394600,14,문화시설
한국교회 100주년 기념관,서울특별시 종로구 대학로3길 29,127.0002438136,37.5745120428,,A02,A0206,A02060200,2759941,14,문화시설
한국문화의집,서울특별시 강남구 테헤란로92길 12-9 (대치동),127.0604819114,37.5068793155,,A02,A0206,A02061100,130438,14,문화시설
한국미술관,서울특별시 종로구 인사동길 12,126.9872645136,37.5719509965,,A02,A0206,A02060500,2739479,14,문화시설
한국방송회관코바코홀,서울특별시 양천구 목동동로 233 (목동),126.8714152298,37.5270291440,,A02,A0206,A02060600,3083532,14,문화시설
한국색동박물관,서울특별시 종로구 율곡로10길 85-7 (권농동),126.9921056823,37.5739397411,,A02,A0206,A02060100,3013281,14,문화시설
한국영상자료원,서울특별시 마포구 월드컵북로 400 (상암동),126.8899064813,37.5805038139,,A02,A0206,A02060300,2751316,14,문화시설
한국은행 화폐박물관,서울특별시 중구 남대문로 39 (남대문로3가),126.9800071179,37.5622047772,,A02,A0206,A02060100,2762802,14,문화시설
한국의집,서울특별시 중구 퇴계로36길 10 (필동2가),126.9945141838,37.5602774831,,A02,A0206,A02060600,129749,14,문화시설
한국잡지박물관,서울특별시 영등포구 여의대방로67길 11 (여의도동),126.9302572922,37.5198171442,,A02,A0206,A02060300,129798,14,문화시설
한국종합무역센터(코엑스),서울특별시 강남구 영동대로 513,127.0591541159,37.5117453937,,A02,A0206,A02060400,229901,14,문화시설
한국천주교순교자박물관,서울특별시 마포구 토정로 6,126.9117555150,37.5441250998,,A02,A0206,A02060100,130181,14,문화시설
한내지혜의숲도서관,서울특별시 노원구 마들로 86 (월계동),127.0687028445,37.6236297880,,A02,A0206,A02060900,3363297,14,문화시설
한벽원미술관,서울특별시 종로구 삼청로 83,126.9815258340,37.5830162746,,A02,A0206,A02060500,1605942,14,문화시설
한상수자수박물관,서울특별시 성북구 성북로16길 4-10 (성북동),127.0009515394,37.5936570525,,A02,A0206,A02060100,3013386,14,문화시설
한생연 생명과학박물관,서울특별시 양천구 목동동로 206-1 (목동),126.8720291483,37.5239767319,,A02,A0206,A02060100,2760301,14,문화시설
한생연 실험누리과학관,서울특별시 강남구 도곡로 408 (대치동),127.0552604534,37.4966637406,,A02,A0206,A02060300,3080852,14,문화시설
한생연 휴먼탐구과학관,서울특별시 서초구 신반포로3길 8 (반포동),126.9869165183,37.5021924286,,A02,A0206,A02060300,2753817,14,문화시설
한생연융합교육과학관,서울특별시 종로구 성균관로15길 32 (명륜1가),126.9968353725,37.5892797098,,A02,A0206,A02060300,3012716,14,문화시설
한생연인간과로봇과학관,서울특별시 송파구 올림픽로 145,127.0870265723,37.5120153076,,A02,A0206,A02060300,2759936,14,문화시설
한성백제박물관,서울특별시 송파구 위례성대로 71 (방이동),127.1206650789,37.5154988428,,A02,A0206,A02060100,1916296,14,문화시설
한성아트홀,서울특별시 종로구 창경궁로 254 (명륜2가),126.9999657976,37.5838054019,,A02,A0206,A02060600,3072272,14,문화시설
한식문화공간 이음,서울특별시 종로구 북촌로 18 (재동),126.9858672342,37.5784557709,,A02,A0206,A02060300,3440381,14,문화시설
한양대학교박물관,서울특별시 성동구 왕십리로 222,127.0466650649,37.5575648470,,A02,A0206,A02060100,130958,14,문화시설
한양도성박물관,서울특별시 종로구 율곡로 283 (종로6가),127.0085292151,37.5729096003,,A02,A0206,A02060100,1939691,14,문화시설
한양도성유적전시관,서울특별시 중구 소월로 99 (회현동1가),126.9818155115,37.5542390682,,A02,A0206,A02060300,3045072,14,문화시설
한원미술관,서울특별시 서초구 남부순환로 2423 (서초동),127.0154561618,37.4818314151,,A02,A0206,A02060500,129763,14,문화시설
한전아트센터 갤러리,서울특별시 서초구 효령로72길 60,127.0280576979,37.4851840297,,A02,A0206,A02060500,130301,14,문화시설
한전아트센터 공연장,서울특별시 서초구 효령로72길 60 (서초동),127.0280882379,37.4856423108,,A02,A0206,A02060600,130315,14,문화시설
한지가헌,서울특별시 종로구 북촌로 31-9 (재동),126.9844201117,37.5795917241,,A02,A0206,A02060300,3368708,14,문화시설
함석헌기념관,서울특별시 도봉구 도봉로123길 33-6 (쌍문동),127.0348106527,37.6530146487,,A02,A0206,A02060200,3483980,14,문화시설
허준박물관,서울특별시 강서구 허준로 87,126.8510492715,37.5678379253,,A02,A0206,A02060100,130552,14,문화시설
헬로우뮤지움,서울특별시 성동구 성수일로12길 20 (성수동2가),127.0532647290,37.5482271614,,A02,A0206,A02060500,2488585,14,문화시설
현대카드 디자인 라이브러리,서울특별시 종로구 북촌로 31-18 (가회동),126.9840034771,37.5798000257,,A02,A0206,A02060100,3085311,14,문화시설
현대카드 뮤직 라이브러리,서울특별시 용산구 이태원로 246 (한남동),127.0007170640,37.5366886688,,A02,A0206,A02060900,3428325,14,문화시설
현대카드 스토리지,서울특별시 용산구 이태원로 248,127.0008809329,37.5368692063,,A02,A0206,A02060300,2831799,14,문화시설
호림박물관,서울특별시 관악구 남부순환로152길 53,126.9181900437,37.4808770072,,A02,A0206,A02060100,129799,14,문화시설
호림박물관 신사분관,서울특별시 강남구 도산대로 317 (신사동),127.0363781002,37.5227492617,,A02,A0206,A02060100,753941,14,문화시설
호원아트홀,서울특별시 강동구 성안로 30 (성내동),127.1303472226,37.5263449807,,A02,A0206,A02060600,3085116,14,문화시설
홍대난타극장,서울특별시 마포구 양화로16길 29 (서교동),126.9211766210,37.5532686502,,A02,A0206,A02060600,1389382,14,문화시설
홍익대학교 대학로 아트센터,서울특별시 종로구 연건동,127.0014686424,37.5766118212,,A02,A0206,A02060600,3013177,14,문화시설
화랑대역,서울특별시 노원구 화랑로 610 (공릉동),127.0932978062,37.6243079306,,A02,A0206,A02060300,2779126,14,문화시설
화랑대역사 전시관,서울특별시 노원구 화랑로 610 (공릉동),127.0932978062,37.6243079306,,A02,A0206,A02060300,3456876,14,문화시설
화이트스톤갤러리,서울특별시 용산구 소월로 70 (후암동),126.9782325042,37.5542390039,,A02,A0206,A02060500,3407517,14,문화시설
화이트큐브 서울,서울특별시 강남구 도산대로45길 6 (신사동),127.0364669758,37.5229325753,,A02,A0206,A02060500,3082056,14,문화시설
화정박물관,서울특별시 종로구 평창8길 3,126.9659044217,37.6046884741,,A02,A0206,A02060100,130889,14,문화시설
환기미술관,서울특별시 종로구 자하문로40길 63,126.9661269237,37.5940980426,,A02,A0206,A02060500,129760,14,문화시설
흰물결갤러리,서울특별시 서초구 반포대로 150,127.0073037965,37.4934826936,,A02,A0206,A02060500,2783567,14,문화시설
흰물결아트센터,서울특별시 서초구 반포대로 150 (서초동),127.0072982423,37.4934854711,,A02,A0206,A02060600,2501597,14,문화시설
4233마음센터 연남점,서울특별시 마포구 월드컵북로4길 43 (동교동),126.9215875535,37.5582625213,,A02,A0206,A02060300,3519019,14,문화시설
aT센터(에이티센터),서울특별시 서초구 강남대로 27,127.0391127763,37.4664808435,,A02,A0206,A02060400,250466,14,문화시설
CJ아지트광흥창,서울특별시 마포구 창전로 14 (신정동),126.9303482605,37.5443004123,,A02,A0206,A02060600,3082435,14,문화시설
CTS아트홀,서울특별시 동작구 노량진로 100,126.9369985380,37.5129652827,,A02,A0206,A02060600,1250301,14,문화시설
CXC아트뮤지엄,서울특별시 광진구 아차산로 272 (자양동),127.0729937617,37.5385953021,,A02,A0206,A02060300,2947987,14,문화시설
e스포츠 명예의 전당,서울특별시 마포구 매봉산로 31 S-PLEX CENTER,126.8899871626,37.5757793646,,A02,A0206,A02060300,2825248,14,문화시설
GB가빈아트홀,서울특별시 강남구 삼성로 534 (삼성동),127.0555517233,37.5097316733,,A02,A0206,A02060600,3080840,14,문화시설
GB성암아트홀,서울특별시 강남구 선릉로111길 6 (논현동),127.0430361570,37.5111062889,,A02,A0206,A02060600,3080570,14,문화시설
JCC아트센터,서울특별시 종로구 창경궁로35길 29 (혜화동),127.0019016348,37.5872355940,,A02,A0206,A02060600,2739435,14,문화시설
JTN아트홀,서울특별시 종로구 이화동,127.0039461920,37.5766979666,,A02,A0206,A02060600,3013252,14,문화시설
KBS아레나,서울특별시 강서구 공항대로 376 (화곡동),126.8472082628,37.5569002401,,A02,A0206,A02060600,3076141,14,문화시설
KBS온,서울특별시 영등포구 여의공원로 13,126.9167444600,37.5260245145,,A02,A0206,A02060300,2751339,14,문화시설
kia360,서울특별시 강남구 압구정로 417 (압구정동),127.0429023684,37.5276127030,,A02,A0206,A02060300,3080558,14,문화시설
KT&G 상상마당(홍대),서울특별시 마포구 어울마당로 65,126.9210433658,37.5509355861,,A02,A0206,A02060600,397572,14,문화시설
KT&G상상마당 대치아트홀,서울특별시 강남구 영동대로 416 (대치동),127.0653425868,37.5066377643,,A02,A0206,A02060600,3080833,14,문화시설
K현대미술관,서울특별시 강남구 선릉로 807 (신사동),127.0391861299,37.5244324498,,A02,A0206,A02060500,2773265,14,문화시설
LG아트센터 서울,서울특별시 강서구 마곡중앙로 136 (마곡동),126.8294429794,37.5653406087,,A02,A0206,A02060600,130289,14,문화시설
LW컨벤션,서울특별시 중구 청파로 464 (중림동),126.9682415607,37.5608741650,,A02,A0206,A02060400,2762798,14,문화시설
MUSEUM 209,서울특별시 송파구 잠실로 209 (신천동),127.1063803122,37.5139237687,,A02,A0206,A02060300,3047617,14,문화시설
OPCI,서울특별시 영등포구 영중로 15 (영등포동4가),126.9053818370,37.5178335971,,A02,A0206,A02060300,3308095,14,문화시설
PKM갤러리,서울특별시 종로구 삼청로7길 40 (삼청동),126.9800981543,37.5841438950,,A02,A0206,A02060500,2739443,14,문화시설
SCC홀,서울특별시 서초구 남부순환로325길 9 (서초동),127.0145340254,37.4817730723,,A02,A0206,A02060600,3080870,14,문화시설
SeMA 백남준기념관,서울특별시 종로구 종로53길 12-1 (창신동),127.0137898406,37.5731180039,,A02,A0206,A02060200,3081204,14,문화시설
SJ쿤스트할레,서울특별시 강남구 언주로148길 5 (논현동),127.0349338491,37.5205606010,,A02,A0206,A02060300,1062450,14,문화시설
TCC아트센터,서울특별시 영등포구 국회대로 539 (당산동4가),126.8949019125,37.5293654023,,A02,A0206,A02060600,3082213,14,문화시설
TINC,서울특별시 성북구 동소문로10길 34-16 명성교회,127.0108618831,37.5888800082,,A02,A0206,A02060300,2833824,14,문화시설
UM갤러리,서울특별시 강남구 도산대로25길 35 (신사동),127.0262818223,37.5218602947,,A02,A0206,A02060500,130424,14,문화시설
[K드라마 촬영지] 공근혜갤러리,서울특별시 종로구 삼청로7길 38,126.9796815273,37.5840827831,,A02,A0206,A02060500,3106658,14,문화시설
