title,addr1,mapx,mapy,tel,cat1,cat2,cat3,contentid,contenttypeid,contenttype
2025 서울뷰티위크,서울특별시 중구 을지로 281 (을지로7가),127.0095709797,37.5661076320,02-550-2645,A02,A0208,A02081300,2832761,15,행사/공연/축제
2025 서울식품유통대전(K푸드쇼),서울특별시 중구 을지로 지하12 (을지로1가),126.9787960237,37.5655015943,02-6965-0055,A02,A0208,A02081300,3491755,15,행사/공연/축제
2025 세계 책의 날 : 책 한장 할래요?,서울특별시 종로구 세종대로 198 (세종로),126.9775736680,37.5741339024,070-4848-3619,A02,A0208,A02081300,2953055,15,행사/공연/축제
2025 아시아프(ASYAAF),서울특별시 중구 통일로 1 (봉래동2가),126.9716247231,37.5560109019,02-724-6317,A02,A0208,A02080500,1829696,15,행사/공연/축제
2025 정조대왕 능행차 공동재현,서울특별시 종로구 사직로 161 (세종로),126.9767375783,37.5760836609,서울 02-786-0610<br>수원 031-5191-2367<br>화성 070-4202-1017,A02,A0208,A02081300,2554814,15,행사/공연/축제
2025 제17회 서울건축문화제,서울특별시 종로구 계동길 37 (계동),126.9867060298,37.5790529392,070-4580-7436,A02,A0208,A02081300,3528062,15,행사/공연/축제
2025 지구시민런,서울특별시 마포구 월드컵로 251 (성산동),126.8964785141,37.5659583996,041-567-6242,A02,A0208,A02081300,3485962,15,행사/공연/축제
2025 청년문화주간 <청년문화사용법: 네 개의 방>,서울특별시 성동구 연무장길 98 (성수동2가),127.0599532148,37.5409670142,070-7575-2353,A02,A0208,A02081300,3520774,15,행사/공연/축제
2025 코리아그랜드세일,서울특별시 종로구 인사동5길 29 태화빌딩,126.9848563969,37.5720398320,070-7787-4242,A02,A0208,A02081300,2630385,15,행사/공연/축제
2025 크리에이티브X성수,서울특별시 성동구 연무장15길 11 (성수동2가),127.0594809973,37.5423085165,02-2204-7507,A02,A0208,A02081300,3011445,15,행사/공연/축제
2025 푸르메워크 남산,서울특별시 중구 남산공원길 649 (회현동1가),126.9838042302,37.5538474828,02-522-4738,A02,A0208,A02081300,3483968,15,행사/공연/축제
2025 한강 불빛 공연(드론 라이트 쇼),서울특별시 광진구 강변북로 2273 (자양동),127.0739939307,37.5294186076,다산콜센터 02-120,A02,A0208,A02081300,3026312,15,행사/공연/축제
2025 한강 서래섬 청춘 버스킹 with 히든스테이지,서울특별시 서초구 신반포로11길 40 (반포동),126.9927658294,37.5077391108,02-319-4401,A02,A0208,A02081000,3491413,15,행사/공연/축제
2025 한강나이트워크42K With 토레타!,서울특별시 영등포구 여의공원로 68 (여의도동),126.9222939310,37.5268578503,070-4705-2008,A02,A0208,A02081300,2497537,15,행사/공연/축제
2025 한강명산트레킹(4차),서울특별시 중구 퇴계로34길 28 (필동2가),126.9932865315,37.5597775194,02-490-2768,A02,A0208,A02081300,2384776,15,행사/공연/축제
2025년 가락몰 여름이벤트,서울특별시 송파구 양재대로 932 (가락동),127.1107693087,37.4960786971,02-3435-0455,A02,A0208,A02081300,3496186,15,행사/공연/축제
2025서울쇼핑페스타,서울특별시 중구 퇴계로34길 28 (필동2가),126.9932865315,37.5597775194,02-323-2053,A02,A0208,A02081300,2973018,15,행사/공연/축제
42버스킹데이,서울특별시 동작구 동작대로29길 8 (사당동),126.9815840649,37.4882134002,02-554-9795,A02,A0208,A02081300,3307772,15,행사/공연/축제
4·19혁명국민문화제,서울특별시 강북구 도봉로89길 13 (수유동),127.0256702080,37.6393938461,02-901-6206,A02,A0207,A02070200,1800991,15,행사/공연/축제
<청와대 국민과 함께> 영상전시,서울특별시 종로구 청와대로 1 (세종로),126.9746792089,37.5839799278,박주원 학예연구사 02-3771-8636,A02,A0208,A02081300,3078849,15,행사/공연/축제
BEE PLACE <꿀벌의 Bee행 - 꿀벌아 돌아와!>,서울특별시 중구 을지로 지하12 (을지로1가),126.9787960237,37.5655015943,02-6083-1873,A02,A0208,A02081300,3347800,15,행사/공연/축제
D.FESTA 거리공연축제,서울특별시 종로구 대학로 104 (동숭동),127.0023878907,37.5805669329,02-741-4188,A02,A0208,A02081000,1717921,15,행사/공연/축제
DDP 가을축제 : DDP 디자인&아트,서울특별시 중구 을지로 281 (을지로7가),127.0095709797,37.5661076320,02-2088-4957,A02,A0207,A02070200,3351622,15,행사/공연/축제
DDP 건축투어,서울특별시 중구 을지로 281 (을지로7가),127.0095709797,37.5661076320,"유선: 02-2153-0310 / 0311 (12:00~13:00 점심시간) <br>※ 투어 진행으로 인해 유선 문의에 답변이 어려울 수 있음<br> 네이버 1:1 문의: <a href=""https://talk.naver.com/ct/wbeztoc?frm=mbooking"" target=""_blank"" title=""새창 : 네이버 1:1 문의 홈페이지로 이동"">https://talk.naver.com/ct/wbeztoc?frm=mbooking</a> <br>이메일 문의: ddptour@seouldesign.or.kr",A02,A0208,A02081300,3473295,15,행사/공연/축제
DDP 봄축제 : 디자인 테마파크,서울특별시 중구 을지로 281,127.0095709797,37.5661076320,02-2088-4957,A02,A0207,A02070200,2968672,15,행사/공연/축제
DDP 여름축제 : 디자인 홀리데이,서울특별시 중구 을지로 281 (을지로7가),127.0095709797,37.5661076320,02-2088-4957,A02,A0207,A02070200,2991796,15,행사/공연/축제
DDPlay 3월 농부시장 마르쉐,서울특별시 중구 을지로 281 (을지로7가),127.0095709797,37.5661076320,02-2153-0072,A02,A0208,A02081300,3482686,15,행사/공연/축제
GES2025 (게임 e스포츠 서울),서울특별시 중구 을지로 281 (을지로7가),127.0095709797,37.5661076320,02-2124-2907,A02,A0208,A02081300,3524889,15,행사/공연/축제
GLS2024 (Game Level-Up Showcase),서울특별시 강남구 언주로148길 5 (논현동),127.0349338491,37.5205606010,010-2335-7616,A02,A0208,A02081300,3395319,15,행사/공연/축제
K-비건뷰티페어,서울특별시 강남구 영동대로 513 (삼성동),127.0592179950,37.5119175967,02-761-2586,A02,A0208,A02080500,3367405,15,행사/공연/축제
K-웨이브 댄스 페스티벌,서울특별시 서초구 올림픽대로 2085-14 (반포동),126.9965764639,37.5123025381,010-2874-6881,A02,A0207,A02070200,3367338,15,행사/공연/축제
K-일러스트레이션페어 마곡 2025,서울특별시 강서구 마곡중앙로 143 (마곡동),126.8254071964,37.5667792585,02-761-2512,A02,A0208,A02080600,3351451,15,행사/공연/축제
K-일러스트레이션페어 서울 2025,서울특별시 강남구 영동대로 513 코엑스,127.0592179950,37.5119175967,02-761-2512,A02,A0208,A02080600,2665889,15,행사/공연/축제
K-푸드페스타,서울특별시 강서구 마곡중앙로 143 (마곡동),126.8254071964,37.5667792585,02-761-2514~5,A02,A0208,A02080600,3369559,15,행사/공연/축제
K-하이볼 페스티벌,서울특별시 용산구 청파로20길 95 (한강로3가),126.9630345182,37.5320052033,070-7576-1416,A02,A0207,A02070200,2997905,15,행사/공연/축제
K-핸드메이드페어 2025,서울특별시 강남구 영동대로 513,127.0591318945,37.5118092746,02-761-2512,A02,A0208,A02081300,2381938,15,행사/공연/축제
Link:연결,서울특별시 성동구 성수일로10가길 18 (성수동2가),127.0526342238,37.5484715664,010-3397-0656,A02,A0208,A02081300,3416710,15,행사/공연/축제
"My Own Planet, 지구야 놀자",서울특별시 성동구 자동차시장길 49 (용답동),127.0578667897,37.5587371344,02-2153-0421,A02,A0207,A02070200,3486606,15,행사/공연/축제
MyK FESTA(마이케이 페스타),서울특별시 송파구 올림픽로 424 (방이동),127.1150682209,37.5206092598,070-4288-4097,A02,A0208,A02081300,3488940,15,행사/공연/축제
Sing Your Wish 드론쇼,서울특별시 광진구 강변북로 2273 (자양동),127.0739939307,37.5294186076,countdown2025@froma.co,A02,A0208,A02081300,3409144,15,행사/공연/축제
