title,addr1,mapx,mapy,tel,cat1,cat2,cat3,contentid,contenttypeid,contenttype
아이러브신당동떡볶이,서울특별시 중구 퇴계로76길 50,127.0147455912,37.5631802871,02-2232-7872,A05,A0502,A05020100,697349,39,음식점
아재왔소,서울특별시 도봉구 도봉산4길 3-22,127.0412396318,37.6876968409,,A05,A0502,A05020100,1578248,39,음식점
아키노유키 길동,서울특별시 강동구 올림픽로70길 50-7,127.1265388776,37.5389462263,02-488-6923,A05,A0502,A05020300,2689309,39,음식점
아키비스트 서촌,서울특별시 종로구 효자로13길 52,126.9726933268,37.5822717581,,A05,A0502,A05020900,2848050,39,음식점
아티초크0125,서울특별시 강남구 영동대로 736 aloft HOTELS,127.0556763135,37.5237967090,,A05,A0502,A05020200,2869403,39,음식점
악어떡볶이,서울특별시 성동구 마조로 33,127.0411238134,37.5607116039,,A05,A0502,A05020100,2779132,39,음식점
안남,서울특별시 강남구 언주로 118 우성캐릭터199,127.0511916655,37.4865509530,,A05,A0502,A05020700,2870631,39,음식점
안녕브릭샌드 인사동점,서울특별시 종로구 인사동길 49 (관훈동),126.9835675554,37.5745200760,,A05,A0502,A05020900,3018157,39,음식점
안동국시소람,서울특별시 종로구 인사동9길 16,126.9841258628,37.5736340780,02-720-4490,A05,A0502,A05020100,835739,39,음식점
안동반점,서울특별시 성북구 고려대로1길 35-1,127.0190417428,37.5871220264,,A05,A0502,A05020400,2839196,39,음식점
안동장,서울특별시 중구 을지로 124,126.9915976160,37.5661684126,,A05,A0502,A05020400,2848062,39,음식점
안동찜닭 명동1가,서울특별시 중구 명동3길 5,126.9833678711,37.5640129603,02-3789-6841,A05,A0502,A05020100,2653707,39,음식점
안동할매청국장,서울특별시 성북구 성북로5길 9-3 (성북동1가),127.0046679996,37.5889965500,02-743-8104,A05,A0502,A05020100,403989,39,음식점
안씨네쭈꾸미,서울특별시 동대문구 이문로 17-26,127.0547272949,37.5901084325,02-969-7668,A05,A0502,A05020100,2689316,39,음식점
안짱,서울특별시 서대문구 홍제동 308-209,126.9426570164,37.5879288947,,A05,A0502,A05020300,3044373,39,음식점
알라프리마,"서울특별시 강남구 학동로17길 13 (논현동, 인본)",127.0260404116,37.5136029159,,A05,A0502,A05020200,2870803,39,음식점
알마또,서울특별시 용산구 신흥로 41-1,126.9873209009,37.5423794341,02-794-4616,A05,A0502,A05020200,2670605,39,음식점
알마튜나 도곡점,서울특별시 강남구 논현로30길 50,127.0457533142,37.4850232545,,A05,A0502,A05020300,2815128,39,음식점
알천생태찌개,서울특별시 송파구 백제고분로9길 6 sms,127.0797439825,37.5091543977,,A05,A0502,A05020100,2849599,39,음식점
알페도,서울특별시 용산구 이태원로 174,126.9932483664,37.5343332526,,A05,A0502,A05020700,2809941,39,음식점
암돼지오양식관,서울특별시 종로구 종로11길 11,126.9854035988,37.5710010736,02-737-8088,A05,A0502,A05020100,2653172,39,음식점
암사민물장어,서울특별시 강동구 고덕로 33,127.1289798656,37.5549916293,02-3426-2253,A05,A0502,A05020100,846596,39,음식점
압구정곱창,서울특별시 강남구 압구정로42길 25-8 (신사동),127.0356530434,37.5270793013,,A05,A0502,A05020100,2869361,39,음식점
압구정면옥,서울특별시 강남구 압구정로30길 16 (신사동),127.0290786580,37.5265153596,,A05,A0502,A05020100,2869330,39,음식점
압구정변강쇠떡볶이,"서울특별시 강남구 도산대로46길 21 (논현동, 한진로즈힐아파트)",127.0367975645,37.5207022846,,A05,A0502,A05020100,2871171,39,음식점
앙떼띠 카페,서울특별시 송파구 올림픽로 342 (방이동),127.1082911979,37.5157291490,,A05,A0502,A05020900,3454540,39,음식점
애란궁,서울특별시 강남구 광평로 220-12,127.0978485787,37.4848964284,,A05,A0502,A05020100,2754725,39,음식점
애성회관 한우곰탕,서울특별시 중구 남대문로5길 23 (북창동),126.9789349851,37.5624908355,,A05,A0502,A05020100,3094628,39,음식점
애월의밤,서울특별시 영등포구 국회대로34길 10,126.8973573194,37.5266990898,0507-1344-4127,A05,A0502,A05020100,2685430,39,음식점
앤트러사이트 한남점,서울특별시 용산구 이태원로 240,127.0001782393,37.5361609426,,A05,A0502,A05020900,2836080,39,음식점
앤헤이븐,서울특별시 강남구 영동대로129길 22,127.0556653566,37.5184028905,,A05,A0502,A05020200,2869276,39,음식점
앨리스리틀이태리,서울특별시 송파구 백제고분로41길 43-21 (송파동),127.1048500449,37.5086910147,,A05,A0502,A05020200,2873226,39,음식점
야끼니꾸명동풍미,서울특별시 중구 명동7길 21,126.9838928014,37.5647906569,02-779-2233,A05,A0502,A05020100,2659649,39,음식점
야마토텐동,서울특별시 성북구 고려대로28길 2,127.0302351949,37.5861584508,,A05,A0502,A05020300,2907139,39,음식점
야바이,서울특별시 서대문구 연세로7안길 37,126.9346641418,37.5581710993,070-8875-1024,A05,A0502,A05020300,2685264,39,음식점
양반댁,서울특별시 종로구 인사동길 19-18,126.9858590773,37.5722481591,"02-733-5507, 730-1112",A05,A0502,A05020100,232225,39,음식점
양연화로,서울특별시 종로구 삼일대로17길 18,126.9865285441,37.5693040685,02-3210-0808,A05,A0502,A05020100,2653173,39,음식점
양인환대,서울특별시 용산구 한강대로40길 14,126.9699922687,37.5301944282,,A05,A0502,A05020100,2859999,39,음식점
양인환대,서울특별시 강남구 강남대로42길 17 (도곡동),127.0353931306,37.4855757825,,A05,A0502,A05020100,2870620,39,음식점
양재해장국,서울특별시 서초구 강남대로10길 11,127.0409847794,37.4682084547,,A05,A0502,A05020100,2856108,39,음식점
양지촌,서울특별시 중랑구 망우로 184,127.0732783024,37.5929112191,,A05,A0502,A05020100,2902666,39,음식점
양천뼈다귀본점,서울특별시 양천구 목동동로 258 목동금호1차아파트,126.8745649750,37.5258793340,,A05,A0502,A05020100,2850964,39,음식점
양천옥설렁탕,서울특별시 양천구 등촌로 86,126.8639183888,37.5377555414,,A05,A0502,A05020100,2852850,39,음식점
양촌리화로구이,서울특별시 광진구 아차산로 482 양촌리식당,127.0954944340,37.5405926976,,A05,A0502,A05020100,2838462,39,음식점
양평해장국,서울특별시 종로구 성균관로4길 48,127.0000268753,37.5847858453,02-742-6960,A05,A0502,A05020100,2670607,39,음식점
양화정,서울특별시 마포구 월드컵로1길 17,126.9120081195,37.5494855927,02-323-5777,A05,A0502,A05020100,2689337,39,음식점
어가,서울특별시 송파구 송파대로49길 48,127.0996811393,37.5062689807,,A05,A0502,A05020100,2849605,39,음식점
어거스트 힐 강남점,서울특별시 강남구 강남대로106길 25 페가수수,127.0276238886,37.5034402356,,A05,A0502,A05020200,2870637,39,음식점
어글리베이커리,서울특별시 마포구 월드컵로13길 73,126.9060751683,37.5550876130,,A05,A0502,A05020900,2845326,39,음식점
어니언 성수,서울특별시 성동구 아차산로9길 8,127.0581338264,37.5448387541,,A05,A0502,A05020900,2835889,39,음식점
어라운드데이,서울특별시 성동구 서울숲2길 24-1,127.0412825234,37.5469243198,,A05,A0502,A05020900,2894735,39,음식점
어머니대성집,서울특별시 동대문구 왕산로11길 4,127.0286050321,37.5775316463,02-923-1718,A05,A0502,A05020100,2689352,39,음식점
어머니족발,서울특별시 강남구 삼성로100길 27,127.0575654155,37.5102233192,02-2051-9292,A05,A0502,A05020100,2668237,39,음식점
어반클리프,서울특별시 용산구 신흥로20길 43 (후암동),126.9840682764,37.5474454532,,A05,A0502,A05020900,3113785,39,음식점
어반플랜트 합정,서울특별시 마포구 독막로4길 3,126.9172021333,37.5479469753,,A05,A0502,A05020900,2871192,39,음식점
어성일식,서울특별시 강남구 언주로 843,127.0329533260,37.5257821812,,A05,A0502,A05020300,2869248,39,음식점
어썸로즈,서울특별시 강남구 압구정로10길 40,127.0220294568,37.5209797649,,A05,A0502,A05020200,2869230,39,음식점
어양,서울특별시 송파구 위례성대로 14 (방이동),127.1139712108,37.5166458115,02-422-8886,A05,A0502,A05020400,403384,39,음식점
어페어커피,서울특별시 성동구 성수이로6길 11,127.0550621136,37.5367479717,,A05,A0502,A05020900,2899284,39,음식점
억조1978,서울특별시 양천구 목동동로10길 24,126.8723625797,37.5194161562,,A05,A0502,A05020100,2852826,39,음식점
언구비육회,서울특별시 서초구 강남대로83길 33 (반포동),127.0219076791,37.5056565423,,A05,A0502,A05020100,2604812,39,음식점
언노운다이너,서울특별시 강남구 논현로28길 42 (도곡동),127.0455033597,37.4842400076,,A05,A0502,A05020200,2870648,39,음식점
언차일드,서울특별시 동대문구 회기로 194-1,127.0575298229,37.5898946191,,A05,A0502,A05020900,2781501,39,음식점
언플러그드,서울특별시 마포구 와우산로33길 26 (서교동),126.9292730388,37.5556351867,,A05,A0502,A05020900,2946571,39,음식점
얼스어스,서울특별시 마포구 성미산로 150,126.9232816761,37.5641951955,,A05,A0502,A05020900,2784016,39,음식점
얼큰수제비,서울특별시 서초구 신반포로 194,127.0058619153,37.5057340231,02-535-2185,A05,A0502,A05020100,2689357,39,음식점
엄마손떡볶이,서울특별시 서대문구 증가로10길 37,126.9241617334,37.5789907137,,A05,A0502,A05020100,2853867,39,음식점
엄마손칼국수,서울특별시 노원구 상계로39길 5,127.0802448816,37.6710939211,,A05,A0502,A05020100,2842476,39,음식점
업사이드커피,서울특별시 성동구 연무장13길 3,127.0579450337,37.5420529630,,A05,A0502,A05020900,2899272,39,음식점
엉클스 대학로,"서울특별시 종로구 대학로12길 63, 1층",127.0040766054,37.5812835472,070-8845-8493,A05,A0502,A05020100,2653174,39,음식점
에도긴,서울특별시 강남구 테헤란로8길 30,127.0318125811,37.4968855167,02-568-5147,A05,A0502,A05020300,133328,39,음식점
에드엣,서울특별시 강남구 압구정로10길 30-9,127.0215211379,37.5221046253,,A05,A0502,A05020200,2834477,39,음식점
에르제 성수,서울특별시 성동구 아차산로 135,127.0589726650,37.5439222086,,A05,A0502,A05020900,2900742,39,음식점
에버그린,서울특별시 서대문구 모래내로 350,126.9353412114,37.5810490079,,A05,A0502,A05020100,2938584,39,음식점
에베레스트,서울특별시 종로구 종로51가길 2-1,127.0125010850,37.5725652673,02-766-8850,A05,A0502,A05020700,232206,39,음식점
에베레스트커리월드,서울특별시 종로구 종로 305,127.0115817361,37.5721708521,,A05,A0502,A05020700,2987927,39,음식점
에빗,서울특별시 강남구 도산대로45길 10-5 (신사동),127.0362169830,37.5234852843,,A05,A0502,A05020200,3108201,39,음식점
에이비카페,서울특별시 강남구 강남대로102길 32 (역삼동),127.0279516492,37.5029569643,,A05,A0502,A05020900,2946540,39,음식점
에이치 450(h' 450),서울특별시 강남구 압구정로29길 21,127.0277092752,37.5287372997,02-543-1450,A05,A0502,A05020200,2623215,39,음식점
에이치커피로스터스,서울특별시 성동구 성수일로11길 10,127.0505816114,37.5492353297,,A05,A0502,A05020900,2894749,39,음식점
에이투비 Cafe&Bar,서울특별시 성동구 아차산로 135,127.0589726650,37.5439222086,,A05,A0502,A05020900,2900760,39,음식점
에페,서울특별시 종로구 종로31길 31,126.9992828528,37.5722983941,02-747-8894,A05,A0502,A05020300,2653180,39,음식점
에프터워크33,서울특별시 종로구 율곡로10길 21,126.9911140299,37.5766282998,070-4403-0033,A05,A0502,A05020200,2653181,39,음식점
엔그릴,서울특별시 용산구 남산공원길 105 (용산동2가),126.9878733796,37.5511700886,02-3455-9297,A05,A0502,A05020200,135684,39,음식점
엘 샌드위치,서울특별시 종로구 율곡로4길 14,126.9817593715,37.5750616475,,A05,A0502,A05020200,2588389,39,음식점
엘더버거,서울특별시 성동구 서울숲2길 40-7,127.0429962722,37.5463827467,,A05,A0502,A05020200,2894761,39,음식점
엘림들깨수제비칼국수,서울특별시 강북구 삼각산로 67,127.0117908992,37.6400490755,,A05,A0502,A05020100,2833385,39,음식점
엘몰리노,서울특별시 성동구 서울숲2길 19-18,127.0411825175,37.5474853641,,A05,A0502,A05020200,2894782,39,음식점
엠브로돈까스,서울특별시 서대문구 명물길 26,126.9382888183,37.5579406355,02-363-5241,A05,A0502,A05020300,2642916,39,음식점
여기가전집,서울특별시 구로구 디지털로32나길 8,126.9002610458,37.4835541538,,A05,A0502,A05020100,2940433,39,음식점
여기가좋겠네,서울특별시 동대문구 회기로21길 25,127.0531690303,37.5926775506,02-968-9112,A05,A0502,A05020100,2685313,39,음식점
여수오동도 대치,서울특별시 강남구 삼성로71길 7,127.0583516819,37.5021937107,02-557-0039,A05,A0502,A05020100,2689366,39,음식점
여의도 양꼬치,"서울특별시 영등포구 국제금융로6길 30, 2층",126.9266297904,37.5217779627,,A05,A0502,A05020400,2663525,39,음식점
여인숙,서울특별시 용산구 녹사평대로42길 19,126.9877349060,37.5369384069,,A05,A0502,A05020900,2932405,39,음식점
여진곱,서울특별시 종로구 삼일대로 430,126.9883588227,37.5731953161,02-762-5157,A05,A0502,A05020100,2653182,39,음식점
역삼동북어집,서울특별시 강남구 논현로85길 5-14 (역삼동),127.0367481933,37.4986437339,,A05,A0502,A05020100,2870694,39,음식점
역전회관,서울특별시 마포구 토정로37길 47 (염리동),126.9470217775,37.5429953067,02-703-0019,A05,A0502,A05020100,2438633,39,음식점
역촌왕돈까스,서울특별시 은평구 진흥로 121-1,126.9236498572,37.6076873676,,A05,A0502,A05020200,2845679,39,음식점
연남다방,서울특별시 마포구 연희로1길 36,126.9257509996,37.5605178895,010-3974-7348,A05,A0502,A05020900,2854456,39,음식점
연남서식당,서울특별시 마포구 백범로2길 32,126.9353530927,37.5537577360,02-716-2520,A05,A0502,A05020100,2679019,39,음식점
연남장,서울특별시 서대문구 연희로5길 22,126.9276007218,37.5643841399,,A05,A0502,A05020900,2914737,39,음식점
연변냉면,서울특별시 영등포구 도림로 136,126.8974360356,37.4930807749,02-844-5544,A05,A0502,A05020100,2682640,39,음식점
연변냉면 2호,서울특별시 영등포구 도림로31길 4,126.8958695202,37.4927807818,02-844-8836,A05,A0502,A05020100,2682688,39,음식점
연지동순두부,서울특별시 종로구 대학로1길 10,127.0013382419,37.5715596281,02-762-0593,A05,A0502,A05020100,2642820,39,음식점
연천갈비,서울특별시 은평구 서오릉로15길 5-5,126.9103120122,37.6137919741,,A05,A0502,A05020100,2807641,39,음식점
연타발(삼성코엑스점),서울특별시 강남구 테헤란로87길 35,127.0578598372,37.5100538996,02-557-9981,A05,A0502,A05020100,2653656,39,음식점
연화산,서울특별시 강남구 테헤란로92길 11,127.0613651527,37.5072959499,02-554-1133,A05,A0502,A05020400,2542167,39,음식점
연희김밥 본점,서울특별시 서대문구 연희로11가길 2,126.9293810105,37.5680837416,,A05,A0502,A05020100,2853889,39,음식점
연희동칼국수 본점,서울특별시 서대문구 연희맛로 37,126.9307614341,37.5682726333,,A05,A0502,A05020100,2842966,39,음식점
열빈,서울특별시 영등포구 국제금융로 78,126.9313238308,37.5209281453,02-783-3838,A05,A0502,A05020400,2689368,39,음식점
열정도쭈꾸미,서울특별시 용산구 백범로87길 40,126.9689587772,37.5391211499,,A05,A0502,A05020100,2860024,39,음식점
영동민물장어,서울특별시 강남구 언주로148길 8,127.0353477060,37.5203661866,,A05,A0502,A05020100,2751876,39,음식점
영동설렁탕,서울특별시 서초구 강남대로101안길 24 (잠원동),127.0174716749,37.5161496890,,A05,A0502,A05020100,2757826,39,음식점
영동올뱅이집,서울특별시 강남구 개포로22길 16 (개포동),127.0481060830,37.4777852487,,A05,A0502,A05020100,2869152,39,음식점
영등포구 카페진정성,서울특별시 영등포구 선유로 314 (당산동),126.9013093628,37.5399670631,,A05,A0502,A05020900,3458259,39,음식점
영등포복집,서울특별시 영등포구 영등포로42길 10-1,126.9065900374,37.5186501901,02-2678-3467,A05,A0502,A05020100,133381,39,음식점
영스낵,서울특별시 노원구 한글비석로 245,127.0763958467,37.6495907971,02-931-2523,A05,A0502,A05020100,2689385,39,음식점
영양센타,서울특별시 중구 명동2길 52,126.9831485272,37.5611716200,02-776-2015,A05,A0502,A05020100,2689393,39,음식점
영일분식,서울특별시 영등포구 도림로141가길 34-1 (문래동4가),126.8896944190,37.5163695980,02-2636-9817,A05,A0502,A05020100,1985338,39,음식점
영화장,서울특별시 동대문구 휘경로 3-8 (이문동),127.0609598749,37.5966327862,,A05,A0502,A05020400,2787240,39,음식점
예담밥상 건대,서울특별시 광진구 동일로22길 13,127.0652499092,37.5425780333,02-469-0072,A05,A0502,A05020100,2689396,39,음식점
예담한정식,서울특별시 강남구 테헤란로13길 21 (역삼동),127.0319180090,37.5010600335,,A05,A0502,A05020100,2871116,39,음식점
예쁜돼지,서울특별시 금천구 벚꽃로 278,126.8846292492,37.4795376749,02-3397-3299,A05,A0502,A05020100,2657954,39,음식점
예촌 본관,서울특별시 서초구 서운로 11 (서초동),127.0291131614,37.4850368439,,A05,A0502,A05020100,2745504,39,음식점
옐로우머그,서울특별시 영등포구 당산로 172,126.8987821077,37.5295876689,02-2635-2228,A05,A0502,A05020900,2682879,39,음식점
옛골토성 청계산점,서울특별시 서초구 청계산로 434,127.0709275653,37.4305105888,,A05,A0502,A05020100,2854224,39,음식점
옛날소머리국밥집,서울특별시 송파구 중대로 275,127.1289173134,37.5082109488,02-470-4819,A05,A0502,A05020100,684066,39,음식점
옛날연길냉면,서울특별시 종로구 종로46길 31,127.0102569099,37.5702960463,02-747-8898,A05,A0502,A05020100,2653185,39,음식점
옛날중국집,서울특별시 성북구 성북로8길 8 (성북동),127.0043929714,37.5908768819,02-764-0094,A05,A0502,A05020400,2496493,39,음식점
옛날집,서울특별시 강남구 선릉로148길 38,127.0426497513,37.5227549291,,A05,A0502,A05020100,2869131,39,음식점
옛날집낙원아구찜,서울특별시 종로구 삼일대로 436 (낙원동),126.9880143995,37.5735563791,02-741-3621,A05,A0502,A05020100,697191,39,음식점
옛날집참숯구이,서울특별시 마포구 어울마당로 143,126.9256927819,37.5565850122,02-3141-9608,A05,A0502,A05020100,2643003,39,음식점
옛맛서울불고기,서울특별시 중구 명동2길 57,126.9834679456,37.5610577501,02-779-3000,A05,A0502,A05020100,2642516,39,음식점
옛찻집,서울특별시 종로구 인사동길 33-1,126.9854257474,37.5735257805,02-722-5332,A05,A0502,A05020900,1063408,39,음식점
오!바바,서울특별시 종로구 서순라길 81,126.9923501045,37.5739480781,02-6083-9167,A05,A0502,A05020900,2653187,39,음식점
오거트,서울특별시 성동구 서울숲6길 20 삼일빌딩,127.0437156230,37.5473743110,,A05,A0502,A05020900,2899079,39,음식점
오계절 남원추어탕,서울특별시 서대문구 연희로 267,126.9359244928,37.5810073561,,A05,A0502,A05020100,2871430,39,음식점
오곰커피,서울특별시 영등포구 버드나루로7길 3,126.9102756890,37.5230441898,02-6674-5050,A05,A0502,A05020900,2682602,39,음식점
오구반점,서울특별시 중구 수표로 60,126.9899060914,37.5665933335,02-2267-0516,A05,A0502,A05020400,2689398,39,음식점
오근내닭갈비,서울특별시 용산구 이촌로29길 15,126.9597405834,37.5245782300,,A05,A0502,A05020100,2745550,39,음식점
오금버드나무집,서울특별시 송파구 동남로 309 버드나무식당,127.1375861138,37.5031172520,,A05,A0502,A05020100,2836682,39,음식점
오늘손칼국수&찜 강동본점,서울특별시 강동구 풍성로 206,127.1346023120,37.5291391774,,A05,A0502,A05020100,2838314,39,음식점
오늘식탁,서울특별시 강서구 공항대로 247 (마곡동),126.8352537286,37.5593664069,,A05,A0502,A05020100,3444476,39,음식점
오다리집,서울특별시 중구 명동8나길 28 (충무로1가),126.9834734887,37.5614854780,02-778-6767,A05,A0502,A05020100,1489369,39,음식점
오뜨로,서울특별시 성동구 뚝섬로1길 31 서울숲  M타워,127.0464737969,37.5441441805,,A05,A0502,A05020200,2894823,39,음식점
오라이등심,서울특별시 종로구 종로32길 23-5,127.0014243828,37.5702375610,02-2279-8449,A05,A0502,A05020100,403027,39,음식점
오레노라멘 본점,서울특별시 마포구 독막로6길 14,126.9173521314,37.5475303597,,A05,A0502,A05020300,2848972,39,음식점
오레노카츠 성수본점,서울특별시 성동구 성수일로 47 송도빌딩,127.0496540439,37.5448052718,,A05,A0502,A05020300,2894841,39,음식점
오로라베이커리카페 성수점,서울특별시 성동구 아차산로 126 더리브 세종타워,127.0580699799,37.5435527909,,A05,A0502,A05020900,2900791,39,음식점
오롯이,서울특별시 성북구 보문로34길 87 (동선동3가),127.0201915130,37.5915187584,,A05,A0502,A05020300,3449734,39,음식점
오만지아,서울특별시 용산구 유엔빌리지길 14,127.0098635282,37.5340335862,,A05,A0502,A05020200,2758130,39,음식점
오모리찌개 잠실본점,서울특별시 송파구 송파대로 471,127.1040779097,37.5080938480,,A05,A0502,A05020100,2839458,39,음식점
오미가,서울특별시 강남구 논현로 833 (신사동),127.0278760935,37.5228685396,,A05,A0502,A05020100,2869490,39,음식점
오박사네왕돈까스 본점,서울특별시 성북구 혜화로 80,126.9989961906,37.5926488015,,A05,A0502,A05020200,2839212,39,음식점
오발탄 송파,서울특별시 송파구 위례성대로 206,127.1334446541,37.5090887063,02-404-0090,A05,A0502,A05020100,2689399,39,음식점
오버도즈도넛앤커피,서울특별시 성동구 왕십리로10길 19,127.0466514858,37.5466994421,,A05,A0502,A05020900,2894874,39,음식점
오버스토리,서울특별시 성북구 선잠로2다길 13-13,126.9996348473,37.5987786564,,A05,A0502,A05020900,2839237,39,음식점
오복함흥냉면,서울특별시 용산구 한강대로84길 4,126.9728888500,37.5435373741,,A05,A0502,A05020100,2856484,39,음식점
오선채,서울특별시 서초구 남부순환로 2634-8,127.0387178528,37.4847037214,,A05,A0502,A05020100,2757830,39,음식점
오설록 티하우스 북촌점,서울특별시 종로구 북촌로 45 (가회동),126.9845867215,37.5810665560,,A05,A0502,A05020900,3446417,39,음식점
오소리순대,서울특별시 동대문구 회기로4길 16,127.0371538836,37.5905469540,,A05,A0502,A05020100,403975,39,음식점
오스테리아 오르조,서울특별시 용산구 한남대로20길 47,127.0094940918,37.5349556946,,A05,A0502,A05020200,2849540,39,음식점
오스테리아 파로,서울특별시 성동구 서울숲6길 20 삼일빌딩,127.0437156230,37.5473743110,,A05,A0502,A05020200,2894899,39,음식점
오아시스 청담점,서울특별시 강남구 도산대로55길 20,127.0406193214,37.5248296518,,A05,A0502,A05020200,2845788,39,음식점
오양회참치,서울특별시 중구 세종대로21길 49 (태평로1가),126.9756156641,37.5688094861,02-736-1001,A05,A0502,A05020300,1966366,39,음식점
오엔(ON),서울특별시 강남구 압구정로11길 37-30,127.0176130028,37.5276677975,02-3442-1582,A05,A0502,A05020200,1541078,39,음식점
오우가,서울특별시 중구 명동8가길 42,126.9872286877,37.5619882646,02-753-7533,A05,A0502,A05020100,835909,39,음식점
오우가,서울특별시 중구 명동8가길 42,126.9874120111,37.5617466296,02-753-7533,A05,A0502,A05020100,2659650,39,음식점
오츠커피 용산점,서울특별시 용산구 원효로89길 13-12,126.9677782911,37.5404681946,,A05,A0502,A05020900,2855577,39,음식점
오코노미,서울특별시 은평구 연서로29길 7,126.9194249302,37.6187332295,02-355-0426,A05,A0502,A05020300,2685265,39,음식점
오프트,서울특별시 성동구 왕십리로10길 20,127.0466903757,37.5465327960,,A05,A0502,A05020100,2894921,39,음식점
오향가가락본점,서울특별시 송파구 송이로 106,127.1214044311,37.4968204688,,A05,A0502,A05020400,2758166,39,음식점
오향족발,서울특별시 마포구 만리재로 19 공덕시장,126.9533433790,37.5445785695,02-715-7719,A05,A0502,A05020100,737570,39,음식점
오후정 대학로,서울특별시 종로구 대학로8길 25,127.0037460876,37.5810280148,02-741-1747,A05,A0502,A05020300,2685567,39,음식점
옥경이네 건생선,서울특별시 중구 퇴계로85길 7 (황학동),127.0195506248,37.5661550275,,A05,A0502,A05020100,3094724,39,음식점
옥돌현옥,서울특별시 송파구 오금로36길 26-1,127.1240873857,37.5015810755,,A05,A0502,A05020100,2849615,39,음식점
옥동식,서울특별시 마포구 양화로7길 44-10 3차신도빌라,126.9145411304,37.5527185954,,A05,A0502,A05020100,2871220,39,음식점
옥류헌릴렉스,서울특별시 강북구 삼양로181길 142 옥류정,127.0079348542,37.6695789043,,A05,A0502,A05020900,2838291,39,음식점
옥소반 마곡본점,서울특별시 강서구 마곡중앙6로 45 리더스퀘어마곡,126.8327344769,37.5606856530,,A05,A0502,A05020300,2849356,39,음식점
옥수해물찜칼국수,서울특별시 성동구 독서당로40길 37 옥수 어울림,127.0175931557,37.5419550266,,A05,A0502,A05020100,2845133,39,음식점
옥정,서울특별시 종로구 인사동12길 18,126.9850951832,37.5749006150,02-733-5412,A05,A0502,A05020100,2653293,39,음식점
옥천매운족발,서울특별시 종로구 종로51나길 23,127.0116039256,37.5732346178,02-3672-7168,A05,A0502,A05020100,2685316,39,음식점
온달떡볶이 당산1호점,서울특별시 영등포구 국회대로37길 17,126.9001903407,37.5285878096,02-2676-9990,A05,A0502,A05020100,2682878,39,음식점
온량,서울특별시 성동구 서울숲4길 26-10,127.0434517687,37.5469937952,,A05,A0502,A05020200,2894934,39,음식점
온마을,서울특별시 종로구 삼청로 127,126.9815507265,37.5867297317,02-738-4231,A05,A0502,A05020100,402998,39,음식점
온정돈까스,서울특별시 관악구 조원로 60,126.9091185703,37.4836098612,,A05,A0502,A05020300,2756571,39,음식점
온정텐동,서울특별시 마포구 양화로23길 10-10,126.9257871395,37.5593569138,,A05,A0502,A05020300,2814649,39,음식점
온천집 익선,서울특별시 종로구 돈화문로11나길 31-8,126.9898308866,37.5740591309,,A05,A0502,A05020100,2902549,39,음식점
올드델리,서울특별시 노원구 노해로85길 14,127.0652772300,37.6561231699,02-935-6689,A05,A0502,A05020200,2689400,39,음식점
올드페리도넛,서울특별시 용산구 한남대로27길 66,127.0030139930,37.5396522545,,A05,A0502,A05020900,2849564,39,음식점
올라6 파크센터,서울특별시 영등포구 여의대로 8,126.9184499876,37.5215056258,02-2070-7220,A05,A0502,A05020100,2689401,39,음식점
올로지,서울특별시 중구 퇴계로87길 3-8 (황학동),127.0209088337,37.5661717171,,A05,A0502,A05020900,3329779,39,음식점
옳음,서울특별시 강남구 선릉로152길 37 (청담동),127.0426969134,37.5247074809,,A05,A0502,A05020100,2867786,39,음식점
옷살,서울특별시 관악구 관악로 164,126.9531063359,37.4799221870,02-882-6527,A05,A0502,A05020100,2689402,39,음식점
옹근달,서울특별시 성동구 성수이로7길 41-1 세진섬유,127.0530149062,37.5427861223,,A05,A0502,A05020900,2900881,39,음식점
와가리피순대,서울특별시 동대문구 왕산로9길 22,127.0278356396,37.5781676699,,A05,A0502,A05020100,2807930,39,음식점
와이키키마켓,서울특별시 마포구 마포나루길 332,126.8886655357,37.5589618514,,A05,A0502,A05020700,2763515,39,음식점
완산정,서울특별시 관악구 봉천로 484,126.9536340144,37.4817386514,02-878-3400,A05,A0502,A05020100,2689403,39,음식점
완차이,서울특별시 서대문구 명물길 50-7,126.9393525884,37.5587127872,02-392-0302,A05,A0502,A05020400,134708,39,음식점
왕대박지지미촌,서울특별시 중구 퇴계로 62-1,126.9791822823,37.5590412408,02-752-3337,A05,A0502,A05020100,2689405,39,음식점
왕돈까스&왕냉면,서울특별시 관악구 남부순환로 1377,126.9038663674,37.4801990528,02-862-6238,A05,A0502,A05020100,1889832,39,음식점
왕돈까스왕냉면,서울특별시 영등포구 도신로65길 1,126.9173419997,37.5128205035,02-882-9292,A05,A0502,A05020100,2682776,39,음식점
왕비집,서울특별시 중구 명동8가길 26,126.9864259937,37.5616160717,02-3789-1945,A05,A0502,A05020100,1511411,39,음식점
왕스덕 논현점,서울특별시 강남구 도산대로 130,127.0229905859,37.5172413270,,A05,A0502,A05020400,2869506,39,음식점
왕의장어,서울특별시 강북구 삼양로181길 141-5 우이산장,127.0075515589,37.6694983512,,A05,A0502,A05020100,2840195,39,음식점
외고집설렁탕,서울특별시 강남구 삼성로 555,127.0539351659,37.5110703781,,A05,A0502,A05020100,2782173,39,음식점
외래향 서울대점,서울특별시 관악구 남부순환로 1801,126.9503954163,37.4818746892,,A05,A0502,A05020400,2850243,39,음식점
